timestamp,returns
2021-11-10,
2021-11-11,
2021-11-12,
2021-11-13,
2021-11-14,
2021-11-15,
2021-11-16,
2021-11-17,
2021-11-18,
2021-11-19,
2021-11-20,
2021-11-21,
2021-11-22,
2021-11-23,
2021-11-24,
2021-11-25,
2021-11-26,
2021-11-27,
2021-11-28,
2021-11-29,
2021-11-30,
2021-12-01,12.8
2021-12-02,13.0
2021-12-03,12.8
2021-12-04,12.8
2021-12-05,12.8
2021-12-06,12.6
2021-12-07,12.0
2021-12-08,11.4
2021-12-09,10.8
2021-12-10,10.2
2021-12-11,9.8
2021-12-12,10.2
2021-12-13,10.4
2021-12-14,10.8
2021-12-15,11.4
2021-12-16,11.8
2021-12-17,11.8
2021-12-18,12.0
2021-12-19,12.0
2021-12-20,11.8
2021-12-21,11.8
2021-12-22,12.0
2021-12-23,11.8
2021-12-24,11.8
2021-12-25,11.6
2021-12-26,11.2
2021-12-27,10.6
2021-12-28,10.4
2021-12-29,10.0
2021-12-30,10.2
2021-12-31,10.2
2022-01-01,10.4
2022-01-02,10.2
2022-01-03,10.0
2022-01-04,9.6
2022-01-05,9.4
2022-01-06,9.2
2022-01-07,9.4
2022-01-08,9.2
2022-01-09,8.8
2022-01-10,8.8
2022-01-11,8.6
2022-01-12,8.2
2022-01-13,8.2
2022-01-14,8.6
2022-01-15,8.4
2022-01-16,8.4
2022-01-17,8.6
2022-01-18,8.6
2022-01-19,8.6
2022-01-20,8.8
2022-01-21,9.0
2022-01-22,9.0
2022-01-23,9.4
2022-01-24,9.4
2022-01-25,9.6
2022-01-26,9.8
2022-01-27,10.2
2022-01-28,10.2
2022-01-29,10.6
2022-01-30,10.6
2022-01-31,10.6
2022-02-01,10.8
2022-02-02,10.8
2022-02-03,10.6
2022-02-04,10.6
2022-02-05,10.2
2022-02-06,9.6
2022-02-07,9.6
2022-02-08,9.4
2022-02-09,9.2
2022-02-10,9.4
2022-02-11,9.6
2022-02-12,9.6
2022-02-13,9.6
2022-02-14,9.6
2022-02-15,9.6
2022-02-16,9.4
2022-02-17,9.0
2022-02-18,9.2
2022-02-19,9.4
2022-02-20,9.4
2022-02-21,9.6
2022-02-22,10.0
2022-02-23,10.0
2022-02-24,10.4
2022-02-25,10.8
2022-02-26,10.6
2022-02-27,11.0
2022-02-28,11.6
2022-03-01,12.0
2022-03-02,12.4
2022-03-03,13.4
2022-03-04,13.8
2022-03-05,14.0
2022-03-06,14.0
2022-03-07,14.0
2022-03-08,14.0
2022-03-09,14.0
2022-03-10,14.0
2022-03-11,14.0
2022-03-12,14.2
2022-03-13,14.4
2022-03-14,14.4
2022-03-15,14.6
2022-03-16,14.6
2022-03-17,14.4
2022-03-18,14.2
2022-03-19,14.4
2022-03-20,14.6
2022-03-21,15.0
2022-03-22,15.4
2022-03-23,15.8
2022-03-24,16.0
2022-03-25,15.8
2022-03-26,15.6
2022-03-27,15.4
2022-03-28,15.4
2022-03-29,15.6
2022-03-30,16.0
2022-03-31,16.2
2022-04-01,16.4
2022-04-02,16.0
2022-04-03,15.4
2022-04-04,14.8
2022-04-05,14.6
2022-04-06,14.4
2022-04-07,14.6
2022-04-08,14.8
2022-04-09,15.0
2022-04-10,15.0
2022-04-11,14.8
2022-04-12,14.8
2022-04-13,14.8
2022-04-14,14.8
2022-04-15,14.8
2022-04-16,15.0
2022-04-17,15.2
2022-04-18,15.4
2022-04-19,15.2
2022-04-20,15.4
2022-04-21,15.6
2022-04-22,15.6
2022-04-23,15.6
2022-04-24,15.8
2022-04-25,15.8
2022-04-26,15.8
2022-04-27,15.8
2022-04-28,15.8
2022-04-29,16.0
2022-04-30,16.0
2022-05-01,16.0
2022-05-02,16.0
2022-05-03,16.0
2022-05-04,16.0
2022-05-05,16.0
2022-05-06,16.0
2022-05-07,16.0
2022-05-08,16.0
2022-05-09,16.0
2022-05-10,16.0
2022-05-11,16.0
2022-05-12,16.6
2022-05-13,17.0
2022-05-14,17.6
2022-05-15,18.4
2022-05-16,18.8
2022-05-17,18.8
2022-05-18,19.0
2022-05-19,19.0
2022-05-20,19.0
2022-05-21,19.6
2022-05-22,19.8
2022-05-23,20.2
2022-05-24,20.4
2022-05-25,20.6
2022-05-26,20.4
2022-05-27,20.4
2022-05-28,20.2
2022-05-29,20.4
2022-05-30,20.2
2022-05-31,20.2
2022-06-01,20.2
2022-06-02,20.6
2022-06-03,20.6
2022-06-04,20.6
2022-06-05,20.8
2022-06-06,21.0
2022-06-07,20.8
2022-06-08,21.0
2022-06-09,21.4
2022-06-10,21.6
2022-06-11,22.0
2022-06-12,22.4
2022-06-13,22.6
2022-06-14,22.8
2022-06-15,23.0
2022-06-16,22.8
2022-06-17,22.6
2022-06-18,22.4
2022-06-19,22.2
2022-06-20,22.0
2022-06-21,22.0
2022-06-22,22.0
2022-06-23,22.0
2022-06-24,21.8
2022-06-25,21.4
2022-06-26,21.2
2022-06-27,21.2
2022-06-28,21.4
2022-06-29,21.8
2022-06-30,22.2
2022-07-01,22.6
2022-07-02,22.4
2022-07-03,22.2
2022-07-04,22.0
2022-07-05,22.0
2022-07-06,21.8
2022-07-07,21.8
2022-07-08,22.0
2022-07-09,22.0
2022-07-10,22.0
2022-07-11,21.8
2022-07-12,22.0
2022-07-13,21.8
2022-07-14,21.8
2022-07-15,21.8
2022-07-16,22.0
2022-07-17,22.0
2022-07-18,22.0
2022-07-19,21.8
2022-07-20,21.6
2022-07-21,21.6
2022-07-22,21.6
2022-07-23,21.6
2022-07-24,21.6
2022-07-25,21.8
2022-07-26,21.8
2022-07-27,21.8
2022-07-28,21.8
2022-07-29,21.6
2022-07-30,21.2
2022-07-31,21.0
2022-08-01,21.0
2022-08-02,21.0
2022-08-03,21.4
2022-08-04,21.6
2022-08-05,21.8
2022-08-06,21.8
2022-08-07,21.6
2022-08-08,21.4
2022-08-09,21.0
2022-08-10,20.4
2022-08-11,19.6
2022-08-12,19.0
2022-08-13,18.4
2022-08-14,18.2
2022-08-15,18.0
2022-08-16,18.0
2022-08-17,17.8
2022-08-18,17.6
2022-08-19,17.2
2022-08-20,17.2
2022-08-21,17.4
2022-08-22,17.6
2022-08-23,17.8
2022-08-24,18.2
2022-08-25,18.2
2022-08-26,18.0
2022-08-27,18.4
2022-08-28,18.8
2022-08-29,19.2
2022-08-30,19.2
2022-08-31,19.2
2022-09-01,18.6
2022-09-02,18.0
2022-09-03,17.2
2022-09-04,16.8
2022-09-05,16.4
2022-09-06,16.4
2022-09-07,16.6
2022-09-08,16.4
2022-09-09,16.2
2022-09-10,15.8
2022-09-11,15.2
2022-09-12,14.4
2022-09-13,13.8
2022-09-14,14.2
2022-09-15,14.4
2022-09-16,14.2
2022-09-17,14.2
2022-09-18,14.2
2022-09-19,13.4
2022-09-20,13.2
2022-09-21,13.2
2022-09-22,13.2
2022-09-23,13.0
2022-09-24,12.8
2022-09-25,12.0
2022-09-26,11.4
2022-09-27,10.8
2022-09-28,10.8
2022-09-29,10.4
2022-09-30,10.4
2022-10-01,10.4
2022-10-02,10.2
2022-10-03,10.4
2022-10-04,10.6
2022-10-05,11.4
2022-10-06,12.2
2022-10-07,13.0
2022-10-08,13.4
2022-10-09,14.0
2022-10-10,14.2
2022-10-11,14.6
2022-10-12,14.8
2022-10-13,15.4
2022-10-14,16.0
2022-10-15,16.2
2022-10-16,16.4
2022-10-17,17.0
2022-10-18,16.8
2022-10-19,16.8
2022-10-20,17.2
2022-10-21,17.6
2022-10-22,17.6
2022-10-23,18.0
2022-10-24,18.0
2022-10-25,17.8
2022-10-26,17.6
2022-10-27,17.2
2022-10-28,16.8
2022-10-29,15.8
2022-10-30,15.0
2022-10-31,14.4
2022-11-01,14.2
2022-11-02,14.0
2022-11-03,14.4
2022-11-04,14.0
2022-11-05,13.4
2022-11-06,13.0
2022-11-07,12.4
2022-11-08,12.0
2022-11-09,12.6
2022-11-10,13.2
2022-11-11,13.4
2022-11-12,13.8
2022-11-13,14.2
2022-11-14,14.2
2022-11-15,14.0
2022-11-16,13.8
2022-11-17,13.4
2022-11-18,13.4
2022-11-19,13.4
2022-11-20,13.2
2022-11-21,13.6
2022-11-22,14.0
2022-11-23,14.2
2022-11-24,14.4
2022-11-25,14.6
2022-11-26,14.2
2022-11-27,13.8
2022-11-28,12.2
2022-11-29,10.8
2022-11-30,10.0
2022-12-01,9.4
2022-12-02,9.2
2022-12-03,9.6
2022-12-04,9.8
2022-12-05,9.6
2022-12-06,9.6
2022-12-07,9.4
2022-12-08,9.6
2022-12-09,10.0
2022-12-10,10.2
2022-12-11,10.4
2022-12-12,10.8
2022-12-13,10.8
2022-12-14,10.4
2022-12-15,10.0
2022-12-16,9.8
2022-12-17,10.0
2022-12-18,10.6
2022-12-19,11.2
2022-12-20,12.0
2022-12-21,12.2
2022-12-22,12.0
2022-12-23,11.6
2022-12-24,11.4
2022-12-25,11.0
2022-12-26,11.0
2022-12-27,10.8
2022-12-28,10.6
2022-12-29,10.2
2022-12-30,10.0
2022-12-31,9.8
2023-01-01,9.6
2023-01-02,9.6
2023-01-03,9.8
2023-01-04,10.0
2023-01-05,10.0
2023-01-06,10.0
2023-01-07,10.4
2023-01-08,10.4
2023-01-09,10.4
2023-01-10,10.4
2023-01-11,11.0
2023-01-12,10.8
2023-01-13,11.0
2023-01-14,11.2
2023-01-15,11.4
2023-01-16,11.0
2023-01-17,11.0
2023-01-18,10.8
2023-01-19,10.8
2023-01-20,10.8
2023-01-21,10.8
2023-01-22,10.8
2023-01-23,10.8
2023-01-24,10.6
2023-01-25,11.0
2023-01-26,11.2
2023-01-27,11.6
2023-01-28,11.6
2023-01-29,11.6
2023-01-30,11.6
2023-01-31,12.0
2023-02-01,12.2
2023-02-02,13.0
2023-02-03,13.8
2023-02-04,13.8
2023-02-05,13.6
2023-02-06,13.2
2023-02-07,13.2
2023-02-08,12.8
2023-02-09,13.0
2023-02-10,12.8
2023-02-11,12.8
2023-02-12,12.4
2023-02-13,12.8
2023-02-14,13.0
2023-02-15,13.6
2023-02-16,14.2
2023-02-17,14.6
2023-02-18,14.6
2023-02-19,14.4
2023-02-20,14.4
2023-02-21,14.6
2023-02-22,15.0
2023-02-23,15.2
2023-02-24,15.4
2023-02-25,15.6
2023-02-26,15.4
2023-02-27,15.4
2023-02-28,15.6
2023-03-01,15.6
2023-03-02,15.6
2023-03-03,16.0
2023-03-04,16.0
2023-03-05,16.4
2023-03-06,17.0
2023-03-07,17.0
2023-03-08,16.8
2023-03-09,16.8
2023-03-10,16.6
2023-03-11,16.6
2023-03-12,16.8
2023-03-13,17.4
2023-03-14,18.0
2023-03-15,18.4
2023-03-16,18.6
2023-03-17,19.0
2023-03-18,19.0
2023-03-19,19.0
2023-03-20,19.2
2023-03-21,19.6
2023-03-22,20.2
2023-03-23,20.6
2023-03-24,20.8
2023-03-25,20.8
2023-03-26,20.6
2023-03-27,20.2
2023-03-28,19.8
2023-03-29,19.8
2023-03-30,19.8
2023-03-31,19.8
2023-04-01,19.8
2023-04-02,19.8
2023-04-03,19.8
2023-04-04,19.6
2023-04-05,19.2
2023-04-06,19.0
2023-04-07,19.0
2023-04-08,19.0
2023-04-09,19.2
2023-04-10,19.4
2023-04-11,19.6
2023-04-12,19.8
2023-04-13,20.0
2023-04-14,20.0
2023-04-15,20.2
2023-04-16,20.0
2023-04-17,19.8
2023-04-18,19.6
2023-04-19,19.4
2023-04-20,19.4
2023-04-21,19.4
2023-04-22,19.4
2023-04-23,19.4
2023-04-24,19.6
2023-04-25,19.8
2023-04-26,20.0
2023-04-27,20.2
2023-04-28,20.2
2023-04-29,20.4
2023-04-30,20.2
2023-05-01,20.4
2023-05-02,20.4
2023-05-03,20.6
2023-05-04,20.4
2023-05-05,20.4
2023-05-06,20.2
2023-05-07,20.2
2023-05-08,20.0
2023-05-09,20.2
2023-05-10,20.4
2023-05-11,20.4
2023-05-12,20.4
2023-05-13,20.6
2023-05-14,20.4
2023-05-15,20.4
2023-05-16,20.4
2023-05-17,20.4
2023-05-18,20.2
2023-05-19,20.2
2023-05-20,20.2
2023-05-21,20.2
2023-05-22,20.2
2023-05-23,20.2
2023-05-24,20.4
2023-05-25,20.8
2023-05-26,21.4
2023-05-27,21.6
2023-05-28,21.6
2023-05-29,21.6
2023-05-30,21.2
2023-05-31,20.8
2023-06-01,20.8
2023-06-02,20.8
2023-06-03,20.6
2023-06-04,20.4
2023-06-05,20.4
2023-06-06,20.4
2023-06-07,20.8
2023-06-08,21.4
2023-06-09,21.8
2023-06-10,22.0
2023-06-11,22.2
2023-06-12,22.2
2023-06-13,22.2
2023-06-14,22.2
2023-06-15,22.2
2023-06-16,22.4
2023-06-17,22.4
2023-06-18,22.2
2023-06-19,22.2
2023-06-20,22.4
2023-06-21,22.2
2023-06-22,22.2
2023-06-23,22.2
2023-06-24,22.2
2023-06-25,22.0
2023-06-26,22.0
2023-06-27,22.0
2023-06-28,22.2
2023-06-29,22.4
2023-06-30,22.4
2023-07-01,22.4
2023-07-02,22.6
2023-07-03,22.6
2023-07-04,22.4
2023-07-05,22.4
2023-07-06,22.6
2023-07-07,22.4
2023-07-08,22.2
2023-07-09,22.2
2023-07-10,22.2
2023-07-11,22.2
2023-07-12,22.0
2023-07-13,21.8
2023-07-14,21.6
2023-07-15,21.4
2023-07-16,21.0
2023-07-17,21.0
2023-07-18,21.0
2023-07-19,21.0
2023-07-20,21.0
2023-07-21,21.0
2023-07-22,21.0
2023-07-23,21.0
2023-07-24,20.8
2023-07-25,20.6
2023-07-26,20.6
2023-07-27,20.6
2023-07-28,20.6
2023-07-29,21.0
2023-07-30,21.4
2023-07-31,21.4
2023-08-01,21.6
2023-08-02,21.8
2023-08-03,21.8
2023-08-04,21.8
2023-08-05,22.0
2023-08-06,22.0
2023-08-07,22.0
2023-08-08,22.0
2023-08-09,21.8
2023-08-10,21.8
2023-08-11,21.8
2023-08-12,21.8
2023-08-13,21.8
2023-08-14,22.0
2023-08-15,22.0
2023-08-16,22.0
2023-08-17,22.0
2023-08-18,22.0
2023-08-19,21.8
2023-08-20,21.8
2023-08-21,21.8
2023-08-22,21.8
2023-08-23,21.8
2023-08-24,22.0
2023-08-25,22.0
2023-08-26,22.0
2023-08-27,22.0
2023-08-28,22.0
2023-08-29,22.0
2023-08-30,21.8
2023-08-31,21.6
2023-09-01,21.6
2023-09-02,21.6
2023-09-03,21.6
2023-09-04,21.8
2023-09-05,22.0
2023-09-06,22.0
2023-09-07,22.0
2023-09-08,22.0
2023-09-09,22.0
2023-09-10,22.0
2023-09-11,22.0
2023-09-12,22.0
2023-09-13,21.8
2023-09-14,21.6
2023-09-15,21.6
2023-09-16,21.4
2023-09-17,21.4
2023-09-18,21.6
2023-09-19,21.6
2023-09-20,21.6
2023-09-21,21.6
2023-09-22,21.6
2023-09-23,21.4
2023-09-24,21.4
2023-09-25,21.4
2023-09-26,21.6
2023-09-27,21.4
2023-09-28,21.6
2023-09-29,21.8
2023-09-30,21.6
2023-10-01,21.4
2023-10-02,21.2
2023-10-03,20.8
2023-10-04,20.2
2023-10-05,20.0
2023-10-06,19.8
2023-10-07,19.6
2023-10-08,19.4
2023-10-09,19.4
2023-10-10,19.6
2023-10-11,19.6
2023-10-12,19.6
2023-10-13,19.8
2023-10-14,19.8
2023-10-15,19.6
2023-10-16,19.6
2023-10-17,19.8
2023-10-18,20.2
2023-10-19,20.6
2023-10-20,20.8
2023-10-21,21.2
2023-10-22,21.4
2023-10-23,21.2
2023-10-24,21.0
2023-10-25,20.8
2023-10-26,20.4
2023-10-27,20.2
2023-10-28,20.0
2023-10-29,20.0
2023-10-30,20.0
2023-10-31,20.0
2023-11-01,19.8
2023-11-02,19.4
2023-11-03,19.2
2023-11-04,19.0
2023-11-05,18.8
2023-11-06,18.8
2023-11-07,18.8
2023-11-08,18.6
2023-11-09,18.4
2023-11-10,18.2
2023-11-11,18.0
2023-11-12,18.0
2023-11-13,18.0
2023-11-14,18.0
2023-11-15,18.0
2023-11-16,17.8
2023-11-17,17.6
2023-11-18,17.8
2023-11-19,18.0
2023-11-20,18.0
2023-11-21,18.4
2023-11-22,19.0
2023-11-23,18.8
2023-11-24,18.6
2023-11-25,18.4
2023-11-26,18.0
2023-11-27,17.6
2023-11-28,17.6
2023-11-29,17.6
2023-11-30,17.8
2023-12-01,17.8
2023-12-02,17.6
2023-12-03,17.6
2023-12-04,17.8
2023-12-05,18.2
2023-12-06,18.6
2023-12-07,19.0
2023-12-08,19.2
2023-12-09,19.2
2023-12-10,19.0
2023-12-11,19.0
2023-12-12,19.0
2023-12-13,19.0
2023-12-14,18.8
2023-12-15,18.6
2023-12-16,18.2
2023-12-17,17.8
2023-12-18,17.4
2023-12-19,17.2
2023-12-20,17.0
2023-12-21,17.2
2023-12-22,17.0
2023-12-23,16.8
2023-12-24,16.0
2023-12-25,15.2
2023-12-26,14.0
2023-12-27,13.2
2023-12-28,12.0
