timestamp,returns
2021-11-10,
2021-11-11,
2021-11-12,
2021-11-13,
2021-11-14,
2021-11-15,
2021-11-16,
2021-11-17,
2021-11-18,
2021-11-19,
2021-11-20,
2021-11-21,
2021-11-22,
2021-11-23,
2021-11-24,
2021-11-25,
2021-11-26,
2021-11-27,
2021-11-28,
2021-11-29,
2021-11-30,
2021-12-01,
2021-12-02,
2021-12-03,
2021-12-04,
2021-12-05,
2021-12-06,
2021-12-07,
2021-12-08,
2021-12-09,
2021-12-10,
2021-12-11,
2021-12-12,
2021-12-13,
2021-12-14,
2021-12-15,
2021-12-16,
2021-12-17,
2021-12-18,
2021-12-19,
2021-12-20,
2021-12-21,
2021-12-22,
2021-12-23,
2021-12-24,
2021-12-25,
2021-12-26,
2021-12-27,
2021-12-28,
2021-12-29,
2021-12-30,
2021-12-31,
2022-01-01,
2022-01-02,
2022-01-03,
2022-01-04,
2022-01-05,
2022-01-06,
2022-01-07,
2022-01-08,
2022-01-09,
2022-01-10,
2022-01-11,
2022-01-12,
2022-01-13,
2022-01-14,
2022-01-15,
2022-01-16,
2022-01-17,
2022-01-18,
2022-01-19,
2022-01-20,
2022-01-21,
2022-01-22,
2022-01-23,
2022-01-24,
2022-01-25,
2022-01-26,
2022-01-27,
2022-01-28,
2022-01-29,
2022-01-30,
2022-01-31,
2022-02-01,
2022-02-02,
2022-02-03,
2022-02-04,
2022-02-05,
2022-02-06,
2022-02-07,
2022-02-08,
2022-02-09,
2022-02-10,
2022-02-11,
2022-02-12,
2022-02-13,
2022-02-14,
2022-02-15,
2022-02-16,
2022-02-17,
2022-02-18,
2022-02-19,
2022-02-20,
2022-02-21,
2022-02-22,
2022-02-23,
2022-02-24,
2022-02-25,
2022-02-26,
2022-02-27,
2022-02-28,
2022-03-01,
2022-03-02,
2022-03-03,
2022-03-04,
2022-03-05,
2022-03-06,
2022-03-07,
2022-03-08,
2022-03-09,
2022-03-10,
2022-03-11,14.2
2022-03-12,14.0
2022-03-13,14.0
2022-03-14,14.2
2022-03-15,14.4
2022-03-16,14.2
2022-03-17,14.2
2022-03-18,14.0
2022-03-19,13.2
2022-03-20,12.4
2022-03-21,12.4
2022-03-22,12.2
2022-03-23,12.4
2022-03-24,13.2
2022-03-25,13.8
2022-03-26,13.8
2022-03-27,13.8
2022-03-28,14.0
2022-03-29,14.0
2022-03-30,14.2
2022-03-31,14.6
2022-04-01,15.0
2022-04-02,14.8
2022-04-03,14.8
2022-04-04,14.6
2022-04-05,14.2
2022-04-06,14.0
2022-04-07,13.6
2022-04-08,13.0
2022-04-09,12.8
2022-04-10,12.8
2022-04-11,12.4
2022-04-12,12.6
2022-04-13,12.8
2022-04-14,12.6
2022-04-15,12.4
2022-04-16,12.6
2022-04-17,12.6
2022-04-18,12.4
2022-04-19,12.2
2022-04-20,12.4
2022-04-21,12.0
2022-04-22,11.8
2022-04-23,11.4
2022-04-24,11.4
2022-04-25,11.2
2022-04-26,11.4
2022-04-27,11.4
2022-04-28,11.8
2022-04-29,12.0
2022-04-30,12.0
2022-05-01,12.2
2022-05-02,12.2
2022-05-03,12.2
2022-05-04,12.2
2022-05-05,12.2
2022-05-06,12.0
2022-05-07,12.2
2022-05-08,12.2
2022-05-09,12.2
2022-05-10,12.0
2022-05-11,12.0
2022-05-12,12.6
2022-05-13,13.0
2022-05-14,13.0
2022-05-15,13.2
2022-05-16,12.8
2022-05-17,12.0
2022-05-18,12.0
2022-05-19,12.2
2022-05-20,12.4
2022-05-21,13.2
2022-05-22,13.6
2022-05-23,13.6
2022-05-24,13.8
2022-05-25,13.8
2022-05-26,13.6
2022-05-27,13.6
2022-05-28,13.8
2022-05-29,14.0
2022-05-30,14.4
2022-05-31,14.8
2022-06-01,15.2
2022-06-02,15.4
2022-06-03,15.6
2022-06-04,15.8
2022-06-05,15.8
2022-06-06,15.6
2022-06-07,15.6
2022-06-08,15.6
2022-06-09,15.6
2022-06-10,15.8
2022-06-11,16.0
2022-06-12,16.2
2022-06-13,16.6
2022-06-14,16.8
2022-06-15,17.0
2022-06-16,17.4
2022-06-17,17.6
2022-06-18,17.6
2022-06-19,17.6
2022-06-20,17.6
2022-06-21,17.4
2022-06-22,17.2
2022-06-23,17.2
2022-06-24,17.2
2022-06-25,17.4
2022-06-26,17.4
2022-06-27,17.6
2022-06-28,17.6
2022-06-29,17.8
2022-06-30,18.0
2022-07-01,18.4
2022-07-02,18.6
2022-07-03,18.8
2022-07-04,19.0
2022-07-05,19.0
2022-07-06,19.0
2022-07-07,19.2
2022-07-08,19.4
2022-07-09,19.6
2022-07-10,19.8
2022-07-11,20.0
2022-07-12,19.8
2022-07-13,19.8
2022-07-14,19.6
2022-07-15,19.4
2022-07-16,19.2
2022-07-17,19.2
2022-07-18,18.8
2022-07-19,18.4
2022-07-20,18.0
2022-07-21,17.8
2022-07-22,17.4
2022-07-23,17.2
2022-07-24,17.4
2022-07-25,17.4
2022-07-26,17.4
2022-07-27,17.6
2022-07-28,17.4
2022-07-29,17.2
2022-07-30,17.0
2022-07-31,16.6
2022-08-01,16.2
2022-08-02,16.2
2022-08-03,16.4
2022-08-04,16.6
2022-08-05,16.8
2022-08-06,17.0
2022-08-07,17.0
2022-08-08,16.8
2022-08-09,16.8
2022-08-10,16.6
2022-08-11,16.4
2022-08-12,16.4
2022-08-13,16.2
2022-08-14,16.0
2022-08-15,16.0
2022-08-16,16.0
2022-08-17,16.0
2022-08-18,16.0
2022-08-19,16.2
2022-08-20,16.4
2022-08-21,16.8
2022-08-22,17.2
2022-08-23,17.8
2022-08-24,18.0
2022-08-25,18.0
2022-08-26,17.8
2022-08-27,17.8
2022-08-28,17.6
2022-08-29,17.6
2022-08-30,17.8
2022-08-31,18.2
2022-09-01,18.2
2022-09-02,18.0
2022-09-03,17.8
2022-09-04,17.6
2022-09-05,17.2
2022-09-06,17.0
2022-09-07,17.0
2022-09-08,17.0
2022-09-09,17.0
2022-09-10,17.0
2022-09-11,17.0
2022-09-12,17.0
2022-09-13,17.2
2022-09-14,17.4
2022-09-15,17.6
2022-09-16,17.8
2022-09-17,18.2
2022-09-18,18.0
2022-09-19,18.2
2022-09-20,18.2
2022-09-21,18.2
2022-09-22,18.0
2022-09-23,18.2
2022-09-24,18.0
2022-09-25,18.0
2022-09-26,18.0
2022-09-27,18.0
2022-09-28,18.0
2022-09-29,18.0
2022-09-30,18.0
2022-10-01,18.0
2022-10-02,17.8
2022-10-03,17.8
2022-10-04,17.8
2022-10-05,18.2
2022-10-06,18.0
2022-10-07,18.2
2022-10-08,18.0
2022-10-09,17.8
2022-10-10,17.0
2022-10-11,17.0
2022-10-12,17.0
2022-10-13,17.4
2022-10-14,18.0
2022-10-15,18.6
2022-10-16,19.2
2022-10-17,19.2
2022-10-18,19.0
2022-10-19,18.8
2022-10-20,19.0
2022-10-21,19.0
2022-10-22,19.4
2022-10-23,20.0
2022-10-24,20.2
2022-10-25,20.2
2022-10-26,20.2
2022-10-27,20.2
2022-10-28,20.0
2022-10-29,20.0
2022-10-30,20.0
2022-10-31,20.0
2022-11-01,20.0
2022-11-02,20.0
2022-11-03,20.0
2022-11-04,19.8
2022-11-05,19.2
2022-11-06,18.4
2022-11-07,17.6
2022-11-08,17.2
2022-11-09,17.0
2022-11-10,17.2
2022-11-11,17.6
2022-11-12,18.0
2022-11-13,18.0
2022-11-14,18.2
2022-11-15,18.0
2022-11-16,17.8
2022-11-17,17.8
2022-11-18,17.2
2022-11-19,16.4
2022-11-20,16.0
2022-11-21,15.6
2022-11-22,15.0
2022-11-23,15.2
2022-11-24,15.4
2022-11-25,15.4
2022-11-26,15.6
2022-11-27,15.6
2022-11-28,15.4
2022-11-29,15.2
2022-11-30,15.0
2022-12-01,14.8
2022-12-02,14.8
2022-12-03,14.8
2022-12-04,14.8
2022-12-05,15.0
2022-12-06,14.8
2022-12-07,14.6
2022-12-08,14.4
2022-12-09,14.4
2022-12-10,14.2
2022-12-11,14.2
2022-12-12,14.2
2022-12-13,14.6
2022-12-14,14.6
2022-12-15,14.8
2022-12-16,15.0
2022-12-17,15.4
2022-12-18,15.2
2022-12-19,15.4
2022-12-20,15.6
2022-12-21,15.4
2022-12-22,14.8
2022-12-23,15.0
2022-12-24,14.8
2022-12-25,14.6
2022-12-26,14.8
2022-12-27,15.0
2022-12-28,14.8
2022-12-29,14.8
2022-12-30,14.6
2022-12-31,14.4
2023-01-01,14.4
2023-01-02,14.2
2023-01-03,13.8
2023-01-04,13.8
2023-01-05,13.8
2023-01-06,14.2
2023-01-07,14.4
2023-01-08,14.4
2023-01-09,14.2
2023-01-10,14.0
2023-01-11,13.8
2023-01-12,13.8
2023-01-13,14.4
2023-01-14,15.0
2023-01-15,15.6
2023-01-16,15.6
2023-01-17,15.6
2023-01-18,15.2
2023-01-19,15.0
2023-01-20,14.6
2023-01-21,14.6
2023-01-22,14.6
2023-01-23,15.0
2023-01-24,15.2
2023-01-25,15.8
2023-01-26,16.2
2023-01-27,16.8
2023-01-28,17.2
2023-01-29,17.4
2023-01-30,17.4
2023-01-31,17.6
2023-02-01,17.6
2023-02-02,17.4
2023-02-03,17.4
2023-02-04,17.2
2023-02-05,16.6
2023-02-06,16.0
2023-02-07,15.8
2023-02-08,15.6
2023-02-09,15.6
2023-02-10,15.8
2023-02-11,16.2
2023-02-12,16.2
2023-02-13,16.4
2023-02-14,16.6
2023-02-15,16.8
2023-02-16,16.8
2023-02-17,17.0
2023-02-18,17.0
2023-02-19,16.8
2023-02-20,16.8
2023-02-21,16.8
2023-02-22,16.8
2023-02-23,16.6
2023-02-24,16.2
2023-02-25,15.4
2023-02-26,15.0
2023-02-27,14.6
2023-02-28,14.6
2023-03-01,15.0
2023-03-02,15.6
2023-03-03,16.0
2023-03-04,16.2
2023-03-05,16.4
2023-03-06,15.8
2023-03-07,15.4
2023-03-08,14.0
2023-03-09,12.8
2023-03-10,11.6
2023-03-11,11.2
2023-03-12,10.6
2023-03-13,10.6
2023-03-14,10.6
2023-03-15,10.4
2023-03-16,10.4
2023-03-17,11.0
2023-03-18,11.8
2023-03-19,12.6
2023-03-20,13.6
2023-03-21,14.4
2023-03-22,14.6
2023-03-23,14.2
2023-03-24,13.8
2023-03-25,13.2
2023-03-26,13.0
2023-03-27,12.8
2023-03-28,13.0
2023-03-29,13.2
2023-03-30,13.4
2023-03-31,13.0
2023-04-01,12.4
2023-04-02,12.0
2023-04-03,11.8
2023-04-04,11.6
2023-04-05,11.6
2023-04-06,11.8
2023-04-07,12.2
2023-04-08,12.0
2023-04-09,11.6
2023-04-10,11.4
2023-04-11,11.6
2023-04-12,11.6
2023-04-13,12.0
2023-04-14,12.6
2023-04-15,12.8
2023-04-16,12.6
2023-04-17,13.0
2023-04-18,13.4
2023-04-19,13.8
2023-04-20,14.6
2023-04-21,15.6
2023-04-22,15.8
2023-04-23,16.0
2023-04-24,16.0
2023-04-25,15.8
2023-04-26,15.4
2023-04-27,15.4
2023-04-28,15.8
2023-04-29,16.6
2023-04-30,17.2
2023-05-01,17.6
2023-05-02,17.8
2023-05-03,17.8
2023-05-04,17.4
2023-05-05,17.4
2023-05-06,17.4
2023-05-07,17.8
2023-05-08,17.8
2023-05-09,18.2
2023-05-10,18.6
2023-05-11,19.0
2023-05-12,19.0
2023-05-13,19.4
2023-05-14,19.6
2023-05-15,19.8
2023-05-16,20.0
2023-05-17,19.8
2023-05-18,20.0
2023-05-19,20.0
2023-05-20,20.0
2023-05-21,20.0
2023-05-22,20.4
2023-05-23,20.0
2023-05-24,20.2
2023-05-25,20.2
2023-05-26,20.4
2023-05-27,20.6
2023-05-28,21.0
2023-05-29,20.8
2023-05-30,20.8
2023-05-31,20.6
2023-06-01,20.4
2023-06-02,20.4
2023-06-03,20.6
2023-06-04,20.4
2023-06-05,20.4
2023-06-06,20.4
2023-06-07,20.4
2023-06-08,20.2
2023-06-09,20.4
2023-06-10,20.4
2023-06-11,20.6
2023-06-12,20.6
2023-06-13,20.6
2023-06-14,20.6
2023-06-15,20.6
2023-06-16,20.6
2023-06-17,20.4
2023-06-18,20.4
2023-06-19,20.2
2023-06-20,20.4
2023-06-21,20.2
2023-06-22,20.2
2023-06-23,20.2
2023-06-24,20.4
2023-06-25,20.4
2023-06-26,20.6
2023-06-27,20.8
2023-06-28,21.2
2023-06-29,21.4
2023-06-30,21.4
2023-07-01,21.4
2023-07-02,21.4
2023-07-03,21.2
2023-07-04,21.0
2023-07-05,21.0
2023-07-06,21.0
2023-07-07,21.2
2023-07-08,21.4
2023-07-09,21.4
2023-07-10,21.6
2023-07-11,21.8
2023-07-12,21.6
2023-07-13,21.6
2023-07-14,21.4
2023-07-15,21.2
2023-07-16,20.8
2023-07-17,20.8
2023-07-18,20.4
2023-07-19,20.4
2023-07-20,20.2
2023-07-21,20.2
2023-07-22,20.2
2023-07-23,20.6
2023-07-24,20.6
2023-07-25,20.6
2023-07-26,20.6
2023-07-27,20.8
2023-07-28,20.8
2023-07-29,21.2
2023-07-30,21.4
2023-07-31,21.4
2023-08-01,21.2
2023-08-02,21.0
2023-08-03,21.0
2023-08-04,21.0
2023-08-05,21.2
2023-08-06,21.2
2023-08-07,21.4
2023-08-08,21.4
2023-08-09,21.4
2023-08-10,21.4
2023-08-11,21.4
2023-08-12,21.2
2023-08-13,21.2
2023-08-14,21.2
2023-08-15,21.4
2023-08-16,21.4
2023-08-17,21.8
2023-08-18,21.8
2023-08-19,22.0
2023-08-20,22.2
2023-08-21,22.6
2023-08-22,22.4
2023-08-23,22.6
2023-08-24,22.8
2023-08-25,22.6
2023-08-26,22.6
2023-08-27,22.8
2023-08-28,22.6
2023-08-29,22.6
2023-08-30,22.6
2023-08-31,22.4
2023-09-01,22.2
2023-09-02,22.4
2023-09-03,22.4
2023-09-04,22.6
2023-09-05,22.6
2023-09-06,22.6
2023-09-07,22.4
2023-09-08,22.4
2023-09-09,22.2
2023-09-10,22.2
2023-09-11,22.2
2023-09-12,22.2
2023-09-13,22.0
2023-09-14,22.0
2023-09-15,22.2
2023-09-16,22.4
2023-09-17,22.6
2023-09-18,22.8
2023-09-19,22.8
2023-09-20,22.6
2023-09-21,22.4
2023-09-22,22.2
2023-09-23,22.2
2023-09-24,22.2
2023-09-25,22.2
2023-09-26,22.4
2023-09-27,22.6
2023-09-28,22.6
2023-09-29,22.6
2023-09-30,22.6
2023-10-01,22.6
2023-10-02,22.2
2023-10-03,22.0
2023-10-04,21.8
2023-10-05,21.6
2023-10-06,21.4
2023-10-07,21.4
2023-10-08,21.2
2023-10-09,21.2
2023-10-10,21.4
2023-10-11,21.4
2023-10-12,21.6
2023-10-13,21.6
2023-10-14,21.8
2023-10-15,21.6
2023-10-16,21.4
2023-10-17,21.2
2023-10-18,21.4
2023-10-19,21.4
2023-10-20,21.4
2023-10-21,21.4
2023-10-22,21.4
2023-10-23,21.2
2023-10-24,21.0
2023-10-25,21.0
2023-10-26,21.0
2023-10-27,21.0
2023-10-28,21.0
2023-10-29,21.0
2023-10-30,21.0
2023-10-31,21.0
2023-11-01,21.0
2023-11-02,21.0
2023-11-03,21.0
2023-11-04,21.0
2023-11-05,21.0
2023-11-06,21.0
2023-11-07,20.8
2023-11-08,20.6
2023-11-09,20.4
2023-11-10,20.4
2023-11-11,20.4
2023-11-12,20.4
2023-11-13,20.4
2023-11-14,20.4
2023-11-15,20.2
2023-11-16,20.0
2023-11-17,20.0
2023-11-18,20.0
2023-11-19,20.0
2023-11-20,20.0
2023-11-21,20.0
2023-11-22,20.0
2023-11-23,20.0
2023-11-24,20.0
2023-11-25,20.2
2023-11-26,20.4
2023-11-27,20.4
2023-11-28,20.6
2023-11-29,20.8
2023-11-30,20.8
2023-12-01,20.8
2023-12-02,21.0
2023-12-03,20.8
2023-12-04,20.6
2023-12-05,20.4
2023-12-06,20.2
2023-12-07,20.0
2023-12-08,20.0
2023-12-09,20.0
2023-12-10,20.0
2023-12-11,19.8
2023-12-12,19.6
2023-12-13,19.4
2023-12-14,19.2
2023-12-15,19.2
2023-12-16,19.2
2023-12-17,19.2
2023-12-18,19.2
2023-12-19,19.2
2023-12-20,19.0
2023-12-21,19.2
2023-12-22,19.2
2023-12-23,19.2
2023-12-24,19.2
2023-12-25,19.2
2023-12-26,18.8
2023-12-27,18.8
2023-12-28,18.6
